0.000000	-0.000000	0.000000
0.100000	-0.000000	0.000000
0.200000	-0.000000	0.000000
0.300000	-0.000000	0.000000
0.400000	-0.000000	0.000000
0.500000	-0.000000	0.000000
0.600000	-0.000000	0.000000
0.700000	-0.000000	0.000000
0.800000	-0.000000	0.000000
0.900000	-0.000000	0.000000
1.000000	-0.000000	0.000000
1.100000	-0.000000	0.000000
1.200000	-0.000000	0.000000
1.300000	-0.000000	0.000000
1.400000	-0.000000	0.000000
1.500000	-0.000000	0.000000
1.600000	-0.000000	0.000000
1.700000	-0.000000	0.000000
1.800000	-0.000000	0.000000
1.900000	-0.000000	0.000000
2.000000	-0.000000	0.000000
2.100000	-0.000000	0.000000
2.200000	-0.000000	0.000000
2.300000	-0.000000	0.000000
2.400000	-0.000000	0.000000
2.500000	-0.000000	0.000000
2.600000	-0.000000	0.000000
2.700000	-0.000000	0.000000
2.800000	-0.000000	0.000000
2.900000	-0.000000	0.000000
3.000000	-0.000000	0.000000
3.100000	-0.000000	0.000000
3.200000	-0.000000	0.000000
3.300000	-0.000000	0.000000
3.400000	-0.000000	0.000000
3.500000	-0.000000	0.000000
3.600000	-0.000000	0.000000
3.700000	-0.000000	0.000000
3.800000	-0.000000	0.000000
3.900000	-0.000000	0.000000
4.000000	-0.000000	0.000000
4.100000	-0.000000	0.000000
4.200000	-0.000000	0.000000
4.300000	-0.000000	0.000000
4.400000	-0.000000	0.000000
4.500000	-0.000000	0.000000
4.600000	-0.000000	0.000000
4.700000	-0.000000	0.000000
4.800000	-0.000000	0.000000
4.900000	-0.000000	0.000000
5.000000	-0.000000	0.000000
5.100000	-0.000000	0.000000
5.200000	-0.000000	0.000000
5.300000	-0.000000	0.000000
5.400000	-0.000000	0.000000
5.500000	-0.000000	0.000000
5.600000	-0.000000	0.000000
5.700000	-0.000000	0.000000
5.800000	-0.000000	0.000000
5.900000	-0.000000	0.000000
6.000000	-0.000000	0.000000
6.100000	-0.000000	0.000000
6.200000	-0.000000	0.000000
6.300000	-0.000000	0.000000
6.400000	-0.000000	0.000000
6.500000	-0.000000	0.000000
6.600000	-0.000000	0.000000
6.700000	-0.000000	0.000000
6.800000	-0.000000	0.000000
6.900000	-0.000000	0.000000
7.000000	-0.000000	0.000000
7.100000	-0.000000	0.000000
7.200000	-0.000000	0.000000
7.300000	-0.000000	0.000000
7.400000	-0.000000	0.000000
7.500000	-0.000000	0.000000
7.600000	-0.000000	0.000000
7.700000	-0.000000	0.000000
7.800000	-0.000000	0.000000
7.900000	-0.000000	0.000000
8.000000	-0.000000	0.000000
8.100000	-0.000000	0.000000
8.200000	-0.000000	0.000000
8.300000	-0.000000	0.000000
8.400000	-0.000000	0.000000
8.500000	-0.000000	0.000000
8.600000	-0.000000	0.000000
8.700000	-0.000000	0.000000
8.800000	-0.000000	0.000000
8.900000	-0.000000	0.000000
9.000000	-0.000000	0.000000
9.100000	-0.000000	0.000000
9.200000	-0.000000	0.000000
9.300000	-0.000000	0.000000
9.400000	-0.000000	0.000000
9.500000	-0.000000	0.000000
9.600000	-0.000000	0.000000
9.700000	-0.000000	0.000000
9.800000	-0.000000	0.000000
9.900000	-0.000000	0.000000
10.000000	-0.000000	0.000000
10.100000	-0.000000	0.000000
10.200000	-0.000000	0.000000
10.300000	-0.000000	0.000000
10.400000	-0.000000	0.000000
10.500000	-0.000000	0.000000
10.600000	-0.000000	0.000000
10.700000	-0.000000	0.000000
10.800000	-0.000000	0.000000
10.900000	-0.000000	0.000000
11.000000	-0.000000	0.000000
11.100000	-0.000000	0.000000
11.200000	-0.000000	0.000000
11.300000	-0.000000	0.000000
11.400000	-0.000000	0.000000
11.500000	-0.000000	0.000000
11.600000	-0.000000	0.000000
11.700000	-0.000000	0.000000
11.800000	-0.000000	0.000000
11.900000	-0.000000	0.000000
12.000000	-0.000000	0.000000
12.100000	-0.000000	0.000000
12.200000	-0.000000	0.000000
12.300000	-0.000000	0.000000
12.400000	-0.000000	0.000000
12.500000	-0.000000	0.000000
12.600000	-0.000000	0.000000
12.700000	-0.000000	0.000000
12.800000	-0.000000	0.000000
12.900000	-0.000000	0.000000
13.000000	-0.000000	0.000000
13.100000	-0.000000	0.000000
13.200000	-0.000000	0.000000
13.300000	-0.000000	0.000000
13.400000	-0.000000	0.000000
13.500000	-0.000000	0.000000
13.600000	-0.000000	0.000000
13.700000	-0.000000	0.000000
13.800000	-0.000000	0.000000
13.900000	-0.000000	0.000000
14.000000	-0.000000	0.000000
14.100000	-0.000000	0.000000
14.200000	-0.000000	0.000000
14.300000	-0.000000	0.000000
14.400000	-0.000000	0.000000
14.500000	-0.000000	0.000000
14.600000	-0.000000	0.000000
14.700000	-0.000000	0.000000
14.800000	-0.000000	0.000000
14.900000	-0.000000	0.000000
15.000000	-0.000000	0.000000
15.100000	-0.000000	0.000000
15.200000	-0.000000	0.000000
15.300000	-0.000000	0.000000
15.400000	-0.000000	0.000000
15.500000	-0.000000	0.000000
15.600000	-0.000000	0.000000
15.700000	-0.000000	0.000000
15.800000	-0.000000	0.000000
15.900000	-0.000000	0.000000
16.000000	-0.000000	0.000000
16.100000	-0.000000	0.000000
16.200000	-0.000000	0.000000
16.300000	-0.000000	0.000000
16.400000	-0.000000	0.000000
16.500000	-0.000000	0.000000
16.600000	-0.000000	0.000000
16.700000	-0.000000	0.000000
16.800000	-0.000000	0.000000
16.900000	-0.000000	0.000000
17.000000	-0.000000	0.000000
17.100000	-0.000000	0.000000
17.200000	-0.000000	0.000000
17.300000	-0.000000	0.000000
17.400000	-0.000000	0.000000
17.500000	-0.000000	0.000000
17.600000	-0.000000	0.000000
17.700000	-0.000000	0.000000
17.800000	-0.000000	0.000000
17.900000	-0.000000	0.000000
18.000000	-0.000000	0.000000
18.100000	-0.000000	0.000000
18.200000	-0.000000	0.000000
18.300000	-0.000000	0.000000
18.400000	-0.000000	0.000000
18.500000	-0.000000	0.000000
18.600000	-0.000000	0.000000
18.700000	-0.000000	0.000000
18.800000	-0.000000	0.000000
18.900000	-0.000000	0.000000
19.000000	-0.000000	0.000000
19.100000	-0.000000	0.000000
19.200000	-0.000000	0.000000
19.300000	-0.000000	0.000000
19.400000	-0.000000	0.000000
19.500000	-0.000000	0.000000
19.600000	-0.000000	0.000000
19.700000	-0.000000	0.000000
19.800000	-0.000000	0.000000
19.900000	-0.000000	0.000000
20.000000	-0.000000	0.000000
20.100000	-0.000000	0.000000
0.000000	-0.100000	0.497512
0.100000	-0.100000	27.325159
0.200000	-0.100000	9.036931
0.300000	-0.100000	8.137579
0.400000	-0.100000	5.081962
0.500000	-0.100000	4.059291
0.600000	-0.100000	2.914227
0.700000	-0.100000	2.294271
0.800000	-0.100000	1.696684
0.900000	-0.100000	1.317377
1.000000	-0.100000	0.974961
1.100000	-0.100000	0.745234
1.200000	-0.100000	0.548396
1.300000	-0.100000	0.414674
1.400000	-0.100000	0.305538
1.500000	-0.100000	0.232028
1.600000	-0.100000	0.174796
1.700000	-0.100000	0.137013
1.800000	-0.100000	0.108928
1.900000	-0.100000	0.090880
2.000000	-0.100000	0.078065
2.100000	-0.100000	0.070085
2.200000	-0.100000	0.064670
2.300000	-0.100000	0.061412
2.400000	-0.100000	0.059300
2.500000	-0.100000	0.058074
2.600000	-0.100000	0.057315
2.700000	-0.100000	0.056891
2.800000	-0.100000	0.056640
2.900000	-0.100000	0.056506
3.000000	-0.100000	0.056430
3.100000	-0.100000	0.056390
3.200000	-0.100000	0.056369
3.300000	-0.100000	0.056359
3.400000	-0.100000	0.056353
3.500000	-0.100000	0.056351
3.600000	-0.100000	0.056350
3.700000	-0.100000	0.056349
3.800000	-0.100000	0.056349
3.900000	-0.100000	0.056349
4.000000	-0.100000	0.056349
4.100000	-0.100000	0.056348
4.200000	-0.100000	0.056348
4.300000	-0.100000	0.056348
4.400000	-0.100000	0.056348
4.500000	-0.100000	0.056348
4.600000	-0.100000	0.056348
4.700000	-0.100000	0.056348
4.800000	-0.100000	0.056348
4.900000	-0.100000	0.056348
5.000000	-0.100000	0.056348
5.100000	-0.100000	0.056348
5.200000	-0.100000	0.056348
5.300000	-0.100000	0.056348
5.400000	-0.100000	0.056348
5.500000	-0.100000	0.056348
5.600000	-0.100000	0.056348
5.700000	-0.100000	0.056348
5.800000	-0.100000	0.056348
5.900000	-0.100000	0.056348
6.000000	-0.100000	0.056348
6.100000	-0.100000	0.056348
6.200000	-0.100000	0.056348
6.300000	-0.100000	0.056348
6.400000	-0.100000	0.056348
6.500000	-0.100000	0.056348
6.600000	-0.100000	0.056348
6.700000	-0.100000	0.056348
6.800000	-0.100000	0.056348
6.900000	-0.100000	0.056348
7.000000	-0.100000	0.056348
7.100000	-0.100000	0.056348
7.200000	-0.100000	0.056348
7.300000	-0.100000	0.056348
7.400000	-0.100000	0.056348
7.500000	-0.100000	0.056348
7.600000	-0.100000	0.056348
7.700000	-0.100000	0.056348
7.800000	-0.100000	0.056348
7.900000	-0.100000	0.056348
8.000000	-0.100000	0.056348
8.100000	-0.100000	0.056348
8.200000	-0.100000	0.056348
8.300000	-0.100000	0.056348
8.400000	-0.100000	0.056348
8.500000	-0.100000	0.056348
8.600000	-0.100000	0.056348
8.700000	-0.100000	0.056348
8.800000	-0.100000	0.056348
8.900000	-0.100000	0.056348
9.000000	-0.100000	0.056348
9.100000	-0.100000	0.056348
9.200000	-0.100000	0.056348
9.300000	-0.100000	0.056348
9.400000	-0.100000	0.056348
9.500000	-0.100000	0.056348
9.600000	-0.100000	0.056348
9.700000	-0.100000	0.056348
9.800000	-0.100000	0.056348
9.900000	-0.100000	0.056348
10.000000	-0.100000	0.056348
10.100000	-0.100000	0.056348
10.200000	-0.100000	0.056348
10.300000	-0.100000	0.056348
10.400000	-0.100000	0.056348
10.500000	-0.100000	0.056348
10.600000	-0.100000	0.056348
10.700000	-0.100000	0.056348
10.800000	-0.100000	0.056348
10.900000	-0.100000	0.056348
11.000000	-0.100000	0.056348
11.100000	-0.100000	0.056348
11.200000	-0.100000	0.056348
11.300000	-0.100000	0.056348
11.400000	-0.100000	0.056348
11.500000	-0.100000	0.056348
11.600000	-0.100000	0.056348
11.700000	-0.100000	0.056348
11.800000	-0.100000	0.056348
11.900000	-0.100000	0.056348
12.000000	-0.100000	0.056348
12.100000	-0.100000	0.056348
12.200000	-0.100000	0.056348
12.300000	-0.100000	0.056348
12.400000	-0.100000	0.056348
12.500000	-0.100000	0.056348
12.600000	-0.100000	0.056348
12.700000	-0.100000	0.056348
12.800000	-0.100000	0.056348
12.900000	-0.100000	0.056348
13.000000	-0.100000	0.056348
13.100000	-0.100000	0.056348
13.200000	-0.100000	0.056348
13.300000	-0.100000	0.056348
13.400000	-0.100000	0.056348
13.500000	-0.100000	0.056348
13.600000	-0.100000	0.056348
13.700000	-0.100000	0.056348
13.800000	-0.100000	0.056348
13.900000	-0.100000	0.056348
14.000000	-0.100000	0.056348
14.100000	-0.100000	0.056348
14.200000	-0.100000	0.056348
14.300000	-0.100000	0.056348
14.400000	-0.100000	0.056348
14.500000	-0.100000	0.056348
14.600000	-0.100000	0.056348
14.700000	-0.100000	0.056348
14.800000	-0.100000	0.056348
14.900000	-0.100000	0.056348
15.000000	-0.100000	0.056348
15.100000	-0.100000	0.056348
15.200000	-0.100000	0.056348
15.300000	-0.100000	0.056348
15.400000	-0.100000	0.056348
15.500000	-0.100000	0.056348
15.600000	-0.100000	0.056348
15.700000	-0.100000	0.056348
15.800000	-0.100000	0.056348
15.900000	-0.100000	0.056348
16.000000	-0.100000	0.056348
16.100000	-0.100000	0.056348
16.200000	-0.100000	0.056348
16.300000	-0.100000	0.056348
16.400000	-0.100000	0.056348
16.500000	-0.100000	0.056348
16.600000	-0.100000	0.056348
16.700000	-0.100000	0.056348
16.800000	-0.100000	0.056348
16.900000	-0.100000	0.056348
17.000000	-0.100000	0.056348
17.100000	-0.100000	0.056347
17.200000	-0.100000	0.056346
17.300000	-0.100000	0.056345
17.400000	-0.100000	0.056342
17.500000	-0.100000	0.056336
17.600000	-0.100000	0.056327
17.700000	-0.100000	0.056312
17.800000	-0.100000	0.056287
17.900000	-0.100000	0.056248
18.000000	-0.100000	0.056186
18.100000	-0.100000	0.056092
18.200000	-0.100000	0.055951
18.300000	-0.100000	0.055744
18.400000	-0.100000	0.055447
18.500000	-0.100000	0.055030
18.600000	-0.100000	0.054453
18.700000	-0.100000	0.053676
18.800000	-0.100000	0.052645
18.900000	-0.100000	0.051310
19.000000	-0.100000	0.049610
19.100000	-0.100000	0.047496
19.200000	-0.100000	0.044911
19.300000	-0.100000	0.041820
19.400000	-0.100000	0.038192
19.500000	-0.100000	0.034024
19.600000	-0.100000	0.029324
19.700000	-0.100000	0.024134
19.800000	-0.100000	0.018511
19.900000	-0.100000	0.012545
20.000000	-0.100000	0.006334
20.100000	-0.100000	0.000000
0.000000	-0.200000	0.995025
0.100000	-0.200000	32.091764
0.200000	-0.200000	18.073613
0.300000	-0.200000	13.149313
0.400000	-0.200000	10.163446
0.500000	-0.200000	7.371819
0.600000	-0.200000	5.827779
0.700000	-0.200000	4.331408
0.800000	-0.200000	3.392540
0.900000	-0.200000	2.527954
1.000000	-0.200000	1.948982
1.100000	-0.200000	1.442258
1.200000	-0.200000	1.095776
1.300000	-0.200000	0.806884
1.400000	-0.200000	0.610013
1.500000	-0.200000	0.453424
1.600000	-0.200000	0.348502
1.700000	-0.200000	0.268825
1.800000	-0.200000	0.216752
1.900000	-0.200000	0.178978
2.000000	-0.200000	0.155020
2.100000	-0.200000	0.138413
2.200000	-0.200000	0.128226
2.300000	-0.200000	0.121478
2.400000	-0.200000	0.117484
2.500000	-0.200000	0.114955
2.600000	-0.200000	0.113514
2.700000	-0.200000	0.112643
2.800000	-0.200000	0.112165
2.900000	-0.200000	0.111889
3.000000	-0.200000	0.111743
3.100000	-0.200000	0.111663
3.200000	-0.200000	0.111622
3.300000	-0.200000	0.111601
3.400000	-0.200000	0.111591
3.500000	-0.200000	0.111586
3.600000	-0.200000	0.111583
3.700000	-0.200000	0.111582
3.800000	-0.200000	0.111582
3.900000	-0.200000	0.111581
4.000000	-0.200000	0.111581
4.100000	-0.200000	0.111581
4.200000	-0.200000	0.111581
4.300000	-0.200000	0.111581
4.400000	-0.200000	0.111581
4.500000	-0.200000	0.111581
4.600000	-0.200000	0.111581
4.700000	-0.200000	0.111581
4.800000	-0.200000	0.111581
4.900000	-0.200000	0.111581
5.000000	-0.200000	0.111581
5.100000	-0.200000	0.111581
5.200000	-0.200000	0.111581
5.300000	-0.200000	0.111581
5.400000	-0.200000	0.111581
5.500000	-0.200000	0.111581
5.600000	-0.200000	0.111581
5.700000	-0.200000	0.111581
5.800000	-0.200000	0.111581
5.900000	-0.200000	0.111581
6.000000	-0.200000	0.111581
6.100000	-0.200000	0.111581
6.200000	-0.200000	0.111581
6.300000	-0.200000	0.111581
6.400000	-0.200000	0.111581
6.500000	-0.200000	0.111581
6.600000	-0.200000	0.111581
6.700000	-0.200000	0.111581
6.800000	-0.200000	0.111581
6.900000	-0.200000	0.111581
7.000000	-0.200000	0.111581
7.100000	-0.200000	0.111581
7.200000	-0.200000	0.111581
7.300000	-0.200000	0.111581
7.400000	-0.200000	0.111581
7.500000	-0.200000	0.111581
7.600000	-0.200000	0.111581
7.700000	-0.200000	0.111581
7.800000	-0.200000	0.111581
7.900000	-0.200000	0.111581
8.000000	-0.200000	0.111581
8.100000	-0.200000	0.111581
8.200000	-0.200000	0.111581
8.300000	-0.200000	0.111581
8.400000	-0.200000	0.111581
8.500000	-0.200000	0.111581
8.600000	-0.200000	0.111581
8.700000	-0.200000	0.111581
